Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,SMA_20,RSI_14,MACD,MACD_signal
1980-12-30,0.1573659926652908,0.1573659926652908,0.156808003783226,0.156808003783226,0.1208830177783966,68880000,0.0,0.0,,71.07462410544906,0.006550730199146121,0.0023586897363617153
1980-12-31,0.1529020071029663,0.1529020071029663,0.1523440033197403,0.1523440033197403,0.1174416616559028,35750400,0.0,0.0,,66.66713931861113,0.006970285607444476,0.0032810089105782675
1981-01-02,0.1540179997682571,0.1551340073347091,0.1540179997682571,0.1540179997682571,0.118732064962387,21660800,0.0,0.0,,67.4246617298216,0.007353101833685927,0.0040954274951998
1981-01-05,0.1512279957532882,0.1512279957532882,0.1506700068712234,0.1506700068712234,0.1161512359976768,35728000,0.0,0.0,,64.49331239388854,0.0073021566877164434,0.004736773333703129
1981-01-06,0.1445309966802597,0.1445309966802597,0.1439729928970337,0.1439729928970337,0.1109885200858116,45158400,0.0,0.0,,64.4924575557618,0.006644792205751232,0.00511837710811275
1981-01-07,0.1383929997682571,0.1383929997682571,0.1378349959850311,0.1378349959850311,0.10625671595335,55686400,0.0,0.0,,66.91772648564142,0.005564398146208488,0.005207581315731897
1981-01-08,0.1356029957532882,0.1356029957532882,0.1350450068712234,0.1350450068712234,0.104105919599533,39827200,0.0,0.0,,63.15854144560437,0.004431960385109596,0.005052457129607437
1981-01-09,0.1422989964485168,0.1428570002317428,0.1422989964485168,0.1422989964485168,0.109698012471199,21504000,0.0,0.0,,65.00006485153575,0.004072881987165378,0.0048565421011190265
1981-01-12,0.1422989964485168,0.1422989964485168,0.141183003783226,0.141183003783226,0.1088377460837364,23699200,0.0,0.0,0.1385881498456001,60.46538586536892,0.0036561130925458207,0.0046164562994043855
1981-01-13,0.1367190033197403,0.1367190033197403,0.1361609995365142,0.1361609995365142,0.1049662083387374,23049600,0.0,0.0,0.1389788001775741,52.756492097454576,0.002887303926453255,0.00427062582481416
1981-01-14,0.1367190033197403,0.1372770071029663,0.1367190033197403,0.1367190033197403,0.1053964346647262,14291200,0.0,0.0,0.13973215036094183,49.152573441636065,0.0022965699365645464,0.003875814647164237
1981-01-15,0.1395090073347091,0.140625,0.1395090073347091,0.1395090073347091,0.1075472459197044,14067200,0.0,0.0,0.1410714507102966,45.454697732003794,0.0020301368466884018,0.0035066790870690702
1981-01-16,0.1389510035514831,0.1389510035514831,0.1383929997682571,0.1383929997682571,0.1066868975758552,13395200,0.0,0.0,0.14221545085310933,29.544847635174136,0.0017092312655962172,0.0031471895227745
1981-01-19,0.1467629969120025,0.1473210006952285,0.1467629969120025,0.1467629969120025,0.1131392568349838,41574400,0.0,0.0,0.14361050054430957,37.373054308614286,0.0021060231748900593,0.0029389562531976117
1981-01-20,0.1428570002317428,0.1428570002317428,0.1422989964485168,0.1422989964485168,0.109698012471199,30083200,0.0,0.0,0.14441965073347088,36.99932785738715,0.002036797161723808,0.002758524434902851
1981-01-21,0.1450890004634857,0.1462049931287765,0.1450890004634857,0.1450890004634857,0.1118487864732742,15904000,0.0,0.0,0.14506140053272243,43.29816559350135,0.0021819133160016213,0.0026432022111226054
1981-01-22,0.1467629969120025,0.1478790044784546,0.1467629969120025,0.1467629969120025,0.1131392568349838,35548800,0.0,0.0,0.14550780057907103,43.29816559350135,0.0024042813778844263,0.00259541804447497
1981-01-23,0.1467629969120025,0.1473210006952285,0.1462049931287765,0.1462049931287765,0.1127091348171234,11222400,0.0,0.0,0.14556360021233555,45.65127157804786,0.0025065890290978388,0.002577652241399544
1981-01-26,0.1445309966802597,0.1445309966802597,0.1439729928970337,0.1439729928970337,0.1109885200858116,24640000,0.0,0.0,0.14483814984560012,50.0,0.0023801281786092476,0.002538147428841485
1981-01-27,0.1439729928970337,0.1439729928970337,0.1428570002317428,0.1428570002317428,0.1101282015442848,23699200,0.0,0.0,0.14394529983401297,56.00000712122639,0.002164900140925602,0.0024634979712583084
1981-01-28,0.1389510035514831,0.1389510035514831,0.1383929997682571,0.1383929997682571,0.1066868975758552,28156800,0.0,0.0,0.14302454963326452,53.84614594538709,0.0016155003577224825,0.0022938984485511437
1981-01-29,0.1339289993047714,0.1339289993047714,0.1333709955215454,0.1333709955215454,0.1028154343366622,43904000,0.0,0.0,0.1420758992433548,39.189191139852674,0.0007660329482647166,0.0019883253484938583
1981-01-30,0.1272320002317428,0.1272320002317428,0.1261159926652908,0.1261159926652908,0.0972226113080978,46188800,0.0,0.0,0.14068079888820645,34.116923370788044,-0.00048698058270130185,0.0014932641622548263
1981-02-02,0.1194199994206428,0.1194199994206428,0.1188620030879974,0.1188620030879974,0.0916304588317871,23766400,0.0,0.0,0.13909039869904513,32.58361967674303,-0.0020418025395362582,0.0007862508218966096
1981-02-03,0.1233260035514831,0.1238839998841285,0.1233260035514831,0.1233260035514831,0.0950717777013778,19152000,0.0,0.0,0.13805804923176762,37.49930110390803,-0.0028805968842481045,5.288128066766691e-05
1981-02-04,0.1277900040149688,0.1283479928970337,0.1277900040149688,0.1277900040149688,0.0985130742192268,27865600,0.0,0.0,0.1375557996332645,39.393223360967994,-0.0031488420246503224,-0.000587463380395931
1981-02-05,0.1277900040149688,0.1289059966802597,0.1277900040149688,0.1277900040149688,0.0985130742192268,7929600,0.0,0.0,0.13719304949045177,40.20544537896552,-0.0033231213565933504,-0.001134594975635415
1981-02-06,0.1283479928970337,0.1289059966802597,0.1283479928970337,0.1283479928970337,0.098943218588829,13865600,0.0,0.0,0.1364954993128776,30.11982062618688,-0.0033772827302689656,-0.0015831325265621252
1981-02-09,0.1227679997682571,0.1227679997682571,0.1216519996523857,0.1216519996523857,0.093781292438507,16755200,0.0,0.0,0.1355189491063356,28.73503364480395,-0.0039153826097272915,-0.0020495825431951584
1981-02-10,0.1216519996523857,0.1222100034356117,0.1216519996523857,0.1216519996523857,0.093781292438507,18345600,0.0,0.0,0.13479349911212918,24.38969504821138,-0.004292351089533908,-0.0024981362524629084
1981-02-11,0.1183039993047714,0.1183039993047714,0.117746002972126,0.117746002972126,0.0907701626420021,13843200,0.0,0.0,0.13384484909474845,19.767019599995166,-0.004850370561431228,-0.0029685831142565724
1981-02-12,0.1171879991889,0.1171879991889,0.1166289970278739,0.1166289970278739,0.0899090468883514,14560000,0.0,0.0,0.13270084857940673,19.539413680081935,-0.005321396313468535,-0.0034391457540989654
1981-02-13,0.1149550005793571,0.1149550005793571,0.1138390004634857,0.1138390004634857,0.0877582728862762,11155200,0.0,0.0,0.13147314861416814,19.317385264392186,-0.005852354719050462,-0.003921787547089265
1981-02-17,0.1166289970278739,0.1171879991889,0.1166289970278739,0.1166289970278739,0.0899090468883514,12275200,0.0,0.0,0.1299664486199617,24.174856611468996,-0.005979090442286811,-0.004333248126128775
1981-02-18,0.1216519996523857,0.1227679997682571,0.1216519996523857,0.1216519996523857,0.093781292438507,19241600,0.0,0.0,0.12893409878015513,33.695623937592714,-0.005609551663467757,-0.004588508833596572
1981-02-19,0.1149550005793571,0.1149550005793571,0.1143969967961311,0.1143969967961311,0.0881884023547172,22310400,0.0,0.0,0.1273994985967874,32.291115722564925,-0.00583484713112023,-0.004837776493101303
1981-02-20,0.1088170036673545,0.1088170036673545,0.1082589998841285,0.1082589998841285,0.0834566429257392,24371200,0.0,0.0,0.1254742987453937,32.97874108340919,-0.006434507469057618,-0.005157122688292566
1981-02-23,0.1099329963326454,0.1104910001158714,0.1099329963326454,0.1099329963326454,0.0847471207380294,14112000,0.0,0.0,0.12366069890558715,40.47572158609473,-0.00669746092346811,-0.005465190335327675
1981-02-24,0.1071429997682571,0.1071429997682571,0.1060269996523857,0.1060269996523857,0.0817359760403633,16979200,0.0,0.0,0.12176339924335475,31.325416520618674,-0.007138743724939001,-0.005799901013249941
1981-02-25,0.1127230003476142,0.1132809966802597,0.1127230003476142,0.1127230003476142,0.0868979692459106,19488000,0.0,0.0,0.12025669924914832,34.48267553777683,-0.006868971007099517,-0.006013715012019857
1981-02-26,0.1143969967961311,0.1149550005793571,0.1143969967961311,0.1143969967961311,0.0881884023547172,10841600,0.0,0.0,0.11905689910054203,36.66645254808295,-0.006445793565524785,-0.006100130722720843
1981-02-27,0.1183039993047714,0.1194199994206428,0.1183039993047714,0.1183039993047714,0.0912003219127655,14761600,0.0,0.0,0.11830354928970332,40.62570320333894,-0.005729118235219724,-0.00602592822522062
1981-03-02,0.1188620030879974,0.1194199994206428,0.1188620030879974,0.1188620030879974,0.0916304588317871,11760000,0.0,0.0,0.11794084981083866,47.05907484556227,-0.005057818250304907,-0.005832306230237478
1981-03-03,0.117746002972126,0.117746002972126,0.1171879991889,0.1171879991889,0.0903399661183357,16172800,0.0,0.0,0.11785714961588381,45.454915095421704,-0.004607770786834622,-0.0055873991415569075
1981-03-04,0.1166289970278739,0.1166289970278739,0.1160710006952285,0.1160710006952285,0.0894788801670074,13708800,0.0,0.0,0.11749439947307105,48.19188425742948,-0.004291764582336446,-0.005328272229712815
1981-03-05,0.1160710006952285,0.1160710006952285,0.1155129969120025,0.1155129969120025,0.089048758149147,5376000,0.0,0.0,0.11688054911792274,48.78059423267079,-0.004039785497903348,-0.005070574883350922
1981-03-06,0.1155129969120025,0.1155129969120025,0.1143969967961311,0.1143969967961311,0.0881884023547172,11603200,0.0,0.0,0.11621089875698085,50.63284978189568,-0.0038853541960050114,-0.004833530745881741
1981-03-09,0.1060269996523857,0.1060269996523857,0.1054690033197403,0.1054690033197403,0.0813058614730835,15321600,0.0,0.0,0.11506694927811618,38.88977979516553,-0.004432288077865082,-0.004753282212278409
1981-03-10,0.1010039970278739,0.1010039970278739,0.1004460006952285,0.1004460006952285,0.0774336159229278,28380800,0.0,0.0,0.11400664933025832,28.888579667764958,-0.00521098249007701,-0.00484482226783813
1981-03-11,0.0976559966802597,0.0976559966802597,0.0965399965643882,0.0965399965643882,0.0744224563241005,29859200,0.0,0.0,0.11275104917585846,30.952533086140946,-0.006073276362047089,-0.0050905130866799216
1981-03-12,0.1004460006952285,0.1010039970278739,0.1004460006952285,0.1004460006952285,0.0774336159229278,59248000,0.0,0.0,0.11188604906201358,41.2494703251048,-0.00636806152922674,-0.005346022775189285
1981-03-13,0.0998879969120025,0.0998879969120025,0.0993300005793571,0.0993300005793571,0.076573334634304,231302400,0.0,0.0,0.11102109923958774,37.974375484832606,-0.006615473717551237,-0.005599912963661676
1981-03-16,0.1032370030879974,0.1043530032038688,0.1032370030879974,0.1032370030879974,0.0795851945877075,37228800,0.0,0.0,0.11049099937081333,46.83573525994462,-0.006422255445976022,-0.005764381460124545
1981-03-17,0.1082589998841285,0.109375,0.1082589998841285,0.1082589998841285,0.0834566429257392,43747200,0.0,0.0,0.11007249951362605,44.737339532896605,-0.005797070383985248,-0.005770919244896686
1981-03-18,0.1149550005793571,0.1160710006952285,0.1149550005793571,0.1149550005793571,0.0886186063289642,36937600,0.0,0.0,0.10973764955997463,50.588189465900015,-0.004707035645951624,-0.005558142525107674
1981-03-19,0.1143969967961311,0.1143969967961311,0.1138390004634857,0.1138390004634857,0.0877582728862762,37811200,0.0,0.0,0.10970974974334236,44.9992189434909,-0.0038884040439611522,-0.005224194828878369
1981-03-20,0.1149550005793571,0.1160710006952285,0.1149550005793571,0.1149550005793571,0.0886186063289642,14604800,0.0,0.0,0.11004454977810378,45.67819123729123,-0.003113688061147424,-0.00480209347533218
1981-03-23,0.1194199994206428,0.1205359995365142,0.1194199994206428,0.1194199994206428,0.0920606553554534,22019200,0.0,0.0,0.11051889993250366,52.3253875180124,-0.0021150509811634632,-0.004264684976498437
1981-03-24,0.1194199994206428,0.1194199994206428,0.1188620030879974,0.1188620030879974,0.0916304588317871,28156800,0.0,0.0,0.11116065010428425,52.94204685573372,-0.001353052395390894,-0.0036823584602769287
1981-03-25,0.117746002972126,0.117746002972126,0.1166289970278739,0.1166289970278739,0.0899090468883514,7056000,0.0,0.0,0.11135594993829723,51.13627105375147,-0.000918757093437722,-0.0031296381869090877
1981-03-26,0.1149550005793571,0.1149550005793571,0.1143969967961311,0.1143969967961311,0.0881884023547172,12275200,0.0,0.0,0.11135594993829723,50.0,-0.0007460783757110012,-0.0026529262246694704
1981-03-27,0.1110489964485168,0.1110489964485168,0.1104910001158714,0.1104910001158714,0.085177294909954,12252800,0.0,0.0,0.11096529997885222,55.555059238548225,-0.0009138759431457089,-0.0023051161683647183
1981-03-30,0.1104910001158714,0.1116070002317428,0.1104910001158714,0.1104910001158714,0.085177294909954,9900800,0.0,0.0,0.11054674983024593,62.50030828512816,-0.0010349267330943268,-0.00205107828131064
1981-03-31,0.1104910001158714,0.1104910001158714,0.109375,0.109375,0.0843169689178466,15993600,0.0,0.0,0.11015609987080092,67.16414252171136,-0.0012069987090142509,-0.0018822623668513624
1981-04-01,0.1088170036673545,0.1088170036673545,0.1082589998841285,0.1082589998841285,0.0834566429257392,34070400,0.0,0.0,0.10976549983024593,61.290787994915426,-0.001417083614388387,-0.0017892266163587675
1981-04-02,0.117746002972126,0.1183039993047714,0.117746002972126,0.117746002972126,0.0907701626420021,31404800,0.0,0.0,0.1098771501332521,71.42890582411016,-0.0008087329820704592,-0.001593127889501106
1981-04-03,0.1183039993047714,0.1188620030879974,0.1183039993047714,0.1183039993047714,0.0912003219127655,16486400,0.0,0.0,0.11007250025868412,69.01390414153117,-0.00027837613554684837,-0.0013301775387102547
1981-04-06,0.1166289970278739,0.1166289970278739,0.1160710006952285,0.1160710006952285,0.0894788801670074,22803200,0.0,0.0,0.11060260012745853,60.60491064339543,-3.781295529334261e-05,-0.0010717046220268724
1981-04-07,0.1155129969120025,0.1155129969120025,0.1149550005793571,0.1149550005793571,0.0886186063289642,10684800,0.0,0.0,0.11132805012166495,50.0,6.206773743169802e-05,-0.0008449501501351583
1981-04-08,0.1205359995365142,0.1216519996523857,0.1205359995365142,0.1205359995365142,0.0929209738969802,21952000,0.0,0.0,0.11252785027027126,59.37508735142947,0.0005848224107936895,-0.0005589956379493889
1981-04-09,0.1227679997682571,0.1233260035514831,0.1227679997682571,0.1227679997682571,0.0946416333317756,12499200,0.0,0.0,0.11364395022392268,60.60597846809668,0.0011657746957514509,-0.00021404157120922095
1981-04-10,0.1244420036673545,0.125,0.1244420036673545,0.1244420036673545,0.0959320738911628,33465600,0.0,0.0,0.11489955037832256,57.37618843345644,0.0017411903332303774,0.00017700480967869874
1981-04-13,0.1244420036673545,0.125,0.1244420036673545,0.1244420036673545,0.0959320738911628,16060800,0.0,0.0,0.1159598004072904,58.33233759376355,0.0021721719257482702,0.000576038232892613
1981-04-14,0.1244420036673545,0.125,0.1244420036673545,0.1244420036673545,0.0959320738911628,6652800,0.0,0.0,0.11676895059645172,62.50041125891004,0.002485081470589942,0.0009578468804320788
1981-04-15,0.1188620030879974,0.1188620030879974,0.1183039993047714,0.1183039993047714,0.0912003219127655,34048000,0.0,0.0,0.11693640053272243,55.5565068547583,0.0022122771309796146,0.0012087329305415862
1981-04-16,0.1121649965643882,0.1121649965643882,0.1116070002317428,0.1116070002317428,0.0860375761985778,23878400,0.0,0.0,0.11682480052113528,51.47043318716072,0.001439096857584879,0.0012548057159502447
1981-04-20,0.1149550005793571,0.1155129969120025,0.1149550005793571,0.1149550005793571,0.0886186063289642,35347200,0.0,0.0,0.11682480052113528,55.404881702923625,0.0010840058237367445,0.0012206457375075449
1981-04-21,0.1227679997682571,0.1233260035514831,0.1227679997682571,0.1227679997682571,0.0946416333317756,28537600,0.0,0.0,0.116992200538516,63.95307499233093,0.0014167064496228426,0.0012598578799306046
1981-04-22,0.1272320002317428,0.1277900040149688,0.1272320002317428,0.1272320002317428,0.0980829074978828,18995200,0.0,0.0,0.11741070039570327,68.47743384619048,0.00201732713138289,0.0014113517302210617
1981-04-23,0.1305799931287765,0.1311379969120025,0.1305799931287765,0.1305799931287765,0.1006638556718826,58016000,0.0,0.0,0.1181082502007484,64.1962653469831,0.0027319857640764195,0.0016754785369921333
1981-04-24,0.1305799931287765,0.1305799931287765,0.1294640004634857,0.1294640004634857,0.0998035594820976,35056000,0.0,0.0,0.11886160038411611,62.19405965871256,0.0031717446994219134,0.0019747317694780893
1981-04-27,0.1289059966802597,0.1289059966802597,0.1283479928970337,0.1283479928970337,0.098943218588829,38528000,0.0,0.0,0.11975445002317422,63.75018733680017,0.00339111369247512,0.0022580081540774953
1981-04-28,0.1266739964485168,0.1266739964485168,0.1261159926652908,0.1261159926652908,0.0972226113080978,32188800,0.0,0.0,0.12053569965064519,62.195406492925656,0.003346287515355262,0.0024756640263330484
1981-04-29,0.125,0.125,0.1244420036673545,0.1244420036673545,0.0959320738911628,13641600,0.0,0.0,0.12128904983401292,54.66644971702491,0.0031394953765757627,0.0026084302963815913
1981-04-30,0.1266739964485168,0.1277900040149688,0.1266739964485168,0.1266739964485168,0.0976527482271194,12611200,0.0,0.0,0.12220979966223236,54.66644164664806,0.0031197517247292667,0.0027106945820511265
1981-05-01,0.1266739964485168,0.1277900040149688,0.1266739964485168,0.1266739964485168,0.0976527482271194,16553600,0.0,0.0,0.1226561993360519,52.777632001798054,0.003068730325422417,0.0027823017307253848
1981-05-04,0.1266739964485168,0.1266739964485168,0.1261159926652908,0.1261159926652908,0.0972226113080978,14448000,0.0,0.0,0.12304679900407786,52.05468102279461,0.0029492718865580386,0.0028156957618919154
1981-05-05,0.1261159926652908,0.1261159926652908,0.125558003783226,0.125558003783226,0.096792422235012,17539200,0.0,0.0,0.12352114915847774,51.35128698251286,0.0027775572229348233,0.002808068054100497
1981-05-06,0.1227679997682571,0.1227679997682571,0.1222100034356117,0.1222100034356117,0.0942114442586898,18950400,0.0,0.0,0.12388389930129047,55.07220997249374,0.0023442929177458632,0.0027153130268295703
1981-05-07,0.1238839998841285,0.1244420036673545,0.1238839998841285,0.1238839998841285,0.0955019146203994,9363200,0.0,0.0,0.12405129931867118,68.33429800885186,0.0021116634162088727,0.0025945831047054307
1981-05-08,0.125,0.125558003783226,0.125,0.125,0.0963622257113456,7907200,0.0,0.0,0.12416289933025833,66.07253171966295,0.0019943649451458906,0.0024745394727935226
1981-05-11,0.1227679997682571,0.1227679997682571,0.1222100034356117,0.1222100034356117,0.0942114442586898,11939200,0.0,0.0,0.12405129931867118,48.936175652821674,0.0016571727994884322,0.0023110661381325046
1981-05-12,0.1222100034356117,0.1238839998841285,0.1222100034356117,0.1222100034356117,0.0942114442586898,4256000,0.0,0.0,0.12393969930708407,38.46152529357138,0.001374105758879432,0.00212367406228189
1981-05-13,0.1222100034356117,0.1233260035514831,0.1216519996523857,0.1216519996523857,0.093781292438507,4905600,0.0,0.0,0.12380019910633559,26.47057090962663,0.0010921571402659758,0.0019173706778787072
1981-05-14,0.1210940033197403,0.1210940033197403,0.1199780032038688,0.1199780032038688,0.0924908369779586,4928000,0.0,0.0,0.12388389930129047,25.71426282460908,0.0007252728119519214,0.00167895110469335
1981-05-15,0.1227679997682571,0.1244420036673545,0.1227679997682571,0.1227679997682571,0.0946416333317756,4905600,0.0,0.0,0.12444194927811618,36.84209971510375,0.000652126436649067,0.0014735861710844934
1981-05-18,0.125,0.1261159926652908,0.125,0.125,0.0963622257113456,4166400,0.0,0.0,0.12494419924914832,47.36843399809141,0.0007654376831844611,0.001331956473504487
1981-05-19,0.1233260035514831,0.1233260035514831,0.1227679997682571,0.1227679997682571,0.0946416333317756,25424000,0.0,0.0,0.12494419924914832,46.15383298588811,0.0006674400637419753,0.0011990531915519846
1981-05-20,0.1266739964485168,0.1277900040149688,0.1266739964485168,0.1266739964485168,0.0976527482271194,13283200,0.0,0.0,0.12491629905998702,50.0,0.0008946446262651231,0.0011381714784946123
1981-05-21,0.1339289993047714,0.1344870030879974,0.1339289993047714,0.1339289993047714,0.103245623409748,32211200,0.0,0.0,0.12508374936878677,61.81943711440411,0.0016412051851367182,0.0012387782198230335
1981-05-22,0.140066996216774,0.141183003783226,0.140066996216774,0.140066996216774,0.1079773753881454,31427200,0.0,0.0,0.12561389915645121,69.23163513144868,0.0026970548902227887,0.0015304335539029846
1981-05-26,0.140066996216774,0.140066996216774,0.1395090073347091,0.1395090073347091,0.1075472459197044,85344000,0.0,0.0,0.12617194987833497,69.23163513144853,0.0034490399632711166,0.001914154835776611
1981-05-27,0.1473210006952285,0.1478790044784546,0.1473210006952285,0.1473210006952285,0.1135694533586502,149497600,0.0,0.0,0.12723220027983187,80.82240864183842,0.004622075716347318,0.0024557390118907525
1981-05-28,0.1473210006952285,0.1478790044784546,0.1473210006952285,0.1473210006952285,0.1135694533586502,73987200,0.0,0.0,0.12837615013122555,80.00053407849974,0.005488447594497098,0.0030622807284120214
1981-05-29,0.1478790044784546,0.1484380066394806,0.1478790044784546,0.1478790044784546,0.1139995902776718,59382400,0.0,0.0,0.12943640053272243,79.71069600072113,0.006149195691487197,0.0036796637210270568
1981-06-01,0.1478790044784546,0.1484380066394806,0.1478790044784546,0.1478790044784546,0.1139995902776718,51251200,0.0,0.0,0.1304966509342193,85.93791561789673,0.006596799520280167,0.004263090880877679
1981-06-02,0.141183003783226,0.141183003783226,0.140625,0.140625,0.1084074974060058,40432000,0.0,0.0,0.13122210130095477,71.42924026661656,0.006293642054297888,0.004669201115561721
1981-06-03,0.140625,0.1417409926652908,0.140625,0.140625,0.1084074974060058,39446400,0.0,0.0,0.13197545111179348,72.3690833351925,0.005984403104547675,0.004932241513358912
1981-06-04,0.1434150040149688,0.1439729928970337,0.1434150040149688,0.1434150040149688,0.1105583608150482,56067200,0.0,0.0,0.13303570114076133,76.92361547975149,0.005896487972979675,0.005125090805283065
1981-06-05,0.1417409926652908,0.1417409926652908,0.141183003783226,0.141183003783226,0.1088377460837364,57680000,0.0,0.0,0.13390065133571621,71.42924522085575,0.005582360851720647,0.005216544814570582
1981-06-08,0.1367190033197403,0.1367190033197403,0.1361609995365142,0.1361609995365142,0.1049662083387374,93497600,0.0,0.0,0.13445870131254192,62.19594880646095,0.004872017488013969,0.005147639349259259
1981-06-09,0.1389510035514831,0.1395090073347091,0.1389510035514831,0.1389510035514831,0.107117049396038,119593600,0.0,0.0,0.1352957513183355,67.47058617240427,0.004482523520628584,0.005014616183533125
1981-06-10,0.140625,0.1422989964485168,0.140625,0.140625,0.1084074974060058,25222400,0.0,0.0,0.1362165011465549,65.82356440730675,0.0042598197184775255,0.004863656890522005
1981-06-11,0.1467629969120025,0.1473210006952285,0.1467629969120025,0.1467629969120025,0.1131392568349838,38976000,0.0,0.0,0.13747205100953575,64.9350644846585,0.004526432507852507,0.004796212013988106
1981-06-12,0.1456470042467117,0.1456470042467117,0.1450890004634857,0.1450890004634857,0.1118487864732742,25804800,0.0,0.0,0.13872760087251662,56.521745861271526,0.004550195717220706,0.004747008754634626
1981-06-15,0.1450890004634857,0.1450890004634857,0.1445309966802597,0.1445309966802597,0.1114185899496078,143763200,0.0,0.0,0.13981575071811675,56.521723986057964,0.004472446411742215,0.004692096286056144
1981-06-16,0.1422989964485168,0.1422989964485168,0.1417409926652908,0.1417409926652908,0.1092678233981132,37251200,0.0,0.0,0.14065280035138128,41.66665924872917,0.004137999240594964,0.004581276876963908
1981-06-17,0.140066996216774,0.140066996216774,0.1395090073347091,0.1395090073347091,0.1075472459197044,27574400,0.0,0.0,0.14148985072970388,39.06251043147942,0.003650761182805329,0.004395173738132193
1981-06-18,0.1395090073347091,0.140066996216774,0.1389510035514831,0.1389510035514831,0.107117049396038,23049600,0.0,0.0,0.14210370108485218,37.4999999999999,0.0031829047253873755,0.00415271993558323
1981-06-19,0.1356029957532882,0.1356029957532882,0.1350450068712234,0.1350450068712234,0.104105919599533,27507200,0.0,0.0,0.14215950146317477,33.802820079895525,0.0024684886235675774,0.0038158736731800993
1981-06-22,0.1305799931287765,0.1305799931287765,0.1300220042467117,0.1300220042467117,0.1002337262034416,10841600,0.0,0.0,0.14165725186467165,35.81994253485148,0.0014799346179235895,0.0033486858621287977
1981-06-23,0.1322540044784546,0.1333709955215454,0.1322540044784546,0.1322540044784546,0.1019543036818504,15030400,0.0,0.0,0.14129450172185892,39.43562964450692,0.0008666124426102151,0.0028522711782250814
1981-06-24,0.1300220042467117,0.1300220042467117,0.1289059966802597,0.1289059966802597,0.0993733555078506,23027200,0.0,0.0,0.14037375152111048,31.943641369273465,0.0001091359003564385,0.0023036441226513527
1981-06-25,0.1316960006952285,0.1322540044784546,0.1316960006952285,0.1316960006952285,0.1015241593122482,24259200,0.0,0.0,0.13959250152111052,38.35522080126414,-0.0002630079181680234,0.0017903137144874774
1981-06-26,0.1311379969120025,0.1311379969120025,0.1300220042467117,0.1300220042467117,0.1002337262034416,23788800,0.0,0.0,0.13869965150952338,41.789932957326855,-0.0006851145249487101,0.00129522806660024
1981-06-29,0.1266739964485168,0.1266739964485168,0.125558003783226,0.125558003783226,0.096792422235012,10595200,0.0,0.0,0.13758360147476195,32.85629977656457,-0.0013641198575484459,0.0007633584817705026
1981-06-30,0.1166289970278739,0.1166289970278739,0.1160710006952285,0.1160710006952285,0.0894788801670074,35907200,0.0,0.0,0.13635590150952337,23.808509562854823,-0.0026373565341827887,8.321547857984436e-05
1981-07-01,0.1155129969120025,0.1155129969120025,0.1149550005793571,0.1149550005793571,0.0886186063289642,170464000,0.0,0.0,0.13507240153849123,11.999435313988997,-0.0036938769421090423,-0.000672203005557933
1981-07-02,0.1149550005793571,0.1155129969120025,0.1149550005793571,0.1149550005793571,0.0886186063289642,30284800,0.0,0.0,0.13364940136671064,12.499385732413629,-0.0044795396327394765,-0.0014336703309942417
1981-07-06,0.1121649965643882,0.1121649965643882,0.1110489964485168,0.1110489964485168,0.0856074392795562,16531200,0.0,0.0,0.1321427009999752,11.537938795219716,-0.005355628513240743,-0.0022180619674435423
